artist_name,artist_url,event_datetime,event_id,event_url,event_venue.city,event_venue.id,event_venue.latitude,event_venue.longitude,event_venue.name,event_venue.region,event_venue.url
Comme les grands,http://www.bandsintown.com/CommeLesGrands,2013-01-27T09:30:00,6165466,http://www.bandsintown.com/event/6165466?app_id=epfl,Geneve,1666610,46.2011065,6.141632700000001,LES CINÉMAS DU GRÜTLI,,http://www.bandsintown.com/venue/1666610
Aigre-doux à la portuguaise,http://www.bandsintown.com/Aigre-doux%C3%A0LaPortuguaise,2013-01-27T09:30:00,6165466,http://www.bandsintown.com/event/6165466?app_id=epfl,Geneve,1666610,46.2011065,6.141632700000001,LES CINÉMAS DU GRÜTLI,,http://www.bandsintown.com/venue/1666610
Amanhecer a andar,http://www.bandsintown.com/AmanhecerAAndar,2013-01-27T09:30:00,6165466,http://www.bandsintown.com/event/6165466?app_id=epfl,Geneve,1666610,46.2011065,6.141632700000001,LES CINÉMAS DU GRÜTLI,,http://www.bandsintown.com/venue/1666610
When Night Falls,http://www.bandsintown.com/WhenNightFalls,2013-01-27T09:30:00,6165466,http://www.bandsintown.com/event/6165466?app_id=epfl,Geneve,1666610,46.2011065,6.141632700000001,LES CINÉMAS DU GRÜTLI,,http://www.bandsintown.com/venue/1666610
Li Ké Terra,http://www.bandsintown.com/LiK%C3%A9Terra,2013-01-27T09:30:00,6165466,http://www.bandsintown.com/event/6165466?app_id=epfl,Geneve,1666610,46.2011065,6.141632700000001,LES CINÉMAS DU GRÜTLI,,http://www.bandsintown.com/venue/1666610
Rafa,http://www.bandsintown.com/Rafa,2013-01-27T09:30:00,6165466,http://www.bandsintown.com/event/6165466?app_id=epfl,Geneve,1666610,46.2011065,6.141632700000001,LES CINÉMAS DU GRÜTLI,,http://www.bandsintown.com/venue/1666610
Joven,http://www.bandsintown.com/Joven,2013-01-27T14:00:00,6165467,http://www.bandsintown.com/event/6165467?app_id=epfl,Geneva,1666609,46.20401,6.13645,Le Spoutnik,Geneva,http://www.bandsintown.com/venue/1666609
Alocada,http://www.bandsintown.com/Alocada,2013-01-27T14:00:00,6165467,http://www.bandsintown.com/event/6165467?app_id=epfl,Geneva,1666609,46.20401,6.13645,Le Spoutnik,Geneva,http://www.bandsintown.com/venue/1666609
Kinshasa Kids,http://www.bandsintown.com/KinshasaKids,2013-01-27T14:00:00,6165467,http://www.bandsintown.com/event/6165467?app_id=epfl,Geneva,1666609,46.20401,6.13645,Le Spoutnik,Geneva,http://www.bandsintown.com/venue/1666609
Les derniers jours de l'hiver,http://www.bandsintown.com/LesDerniersJoursDeL%27hiver,2013-01-27T15:15:00,6165468,http://www.bandsintown.com/event/6165468?app_id=epfl,Genève,1668199,46.2010908,6.1415352,FONCTION,,http://www.bandsintown.com/venue/1668199
Alone,http://www.bandsintown.com/Alone,2013-01-27T15:30:00,6165469,http://www.bandsintown.com/event/6165469?app_id=epfl,Geneva,1666611,46.200859,6.14006,Auditorium Arditi,Geneva,http://www.bandsintown.com/venue/1666611
Xiu,http://www.bandsintown.com/Xiu,2013-01-27T19:00:00,5906394,http://www.bandsintown.com/event/5906394?app_id=epfl,Vevey,1290993,46.45,6.85,Studio 603,23,http://www.bandsintown.com/venue/1290993
Die Entführung Aus Dem Serail ZÜRICH,http://www.bandsintown.com/DieEntf%C3%BChrungAusDemSerailZ%C3%9Crich,2013-01-27T14:00:00,5439112,http://www.bandsintown.com/event/5439112?app_id=epfl,Zürich,766311,47.3646431,8.5464835,Opernhaus Zürich,25,http://www.bandsintown.com/venue/766311
Das Land Des Lächelns WINTERTHUR,http://www.bandsintown.com/DasLandDesL%C3%A4chelnsWinterthur,2013-01-27T14:30:00,5693793,http://www.bandsintown.com/event/5693793?app_id=epfl,Winterthur,997261,47.5017994,8.7271127,Theater Winterthur,,http://www.bandsintown.com/venue/997261
Der Amazonas Schwimmer,http://www.bandsintown.com/DerAmazonasSchwimmer,2013-01-27T16:00:00,6165470,http://www.bandsintown.com/event/6165470?app_id=epfl,Winterthur,842325,47.504074700000004,8.725535,Banana City,,http://www.bandsintown.com/venue/842325
Basel Sinfonietta,http://www.bandsintown.com/BaselSinfonietta,2013-01-27T19:00:00,5621839,http://www.bandsintown.com/event/5621839?app_id=epfl,Basel,169943,47.5545998,7.5886898,Stadtcasino Basel,BS,http://www.bandsintown.com/venue/169943
Bruckners Neunte,http://www.bandsintown.com/BrucknersNeunte,2013-01-27T19:00:00,5621839,http://www.bandsintown.com/event/5621839?app_id=epfl,Basel,169943,47.5545998,7.5886898,Stadtcasino Basel,BS,http://www.bandsintown.com/venue/169943
Jean Pierre Magnet,http://www.bandsintown.com/JeanPierreMagnet,2013-01-27T19:00:00,5884311,http://www.bandsintown.com/event/5884311?app_id=epfl,Zurich,10674,47.3666667,8.55,Moods,25,http://www.bandsintown.com/venue/10674
Serenata De Los Andes ZÜRICH,http://www.bandsintown.com/SerenataDeLosAndesZ%C3%9Crich,2013-01-27T19:00:00,5884311,http://www.bandsintown.com/event/5884311?app_id=epfl,Zurich,10674,47.3666667,8.55,Moods,25,http://www.bandsintown.com/venue/10674
Alain Altinoglu,http://www.bandsintown.com/AlainAltinoglu,2013-01-27T20:00:00,6064271,http://www.bandsintown.com/event/6064271?app_id=epfl,Zurich,170014,47.366217,8.538193,Tonhalle,25,http://www.bandsintown.com/venue/170014
House Vibes Gangsters,http://www.bandsintown.com/HouseVibesGangsters,2013-01-27T21:00:00,6068768,http://www.bandsintown.com/event/6068768?app_id=epfl,Zurich,1630289,47.3666667,8.55,WEB DJ RADIO,25,http://www.bandsintown.com/venue/1630289
Einzelkind,http://www.bandsintown.com/Einzelkind,2013-01-27T22:00:00,6102029,http://www.bandsintown.com/event/6102029?app_id=epfl,Zurich,1516913,47.377039,8.53951,Queens Zurich,Canton Of Zurich,http://www.bandsintown.com/venue/1516913
Valentino,http://www.bandsintown.com/Valentino,2013-01-27T22:00:00,6102029,http://www.bandsintown.com/event/6102029?app_id=epfl,Zurich,1516913,47.377039,8.53951,Queens Zurich,Canton Of Zurich,http://www.bandsintown.com/venue/1516913
Jann Bronski,http://www.bandsintown.com/JannBronski,2013-01-27T22:00:00,6102029,http://www.bandsintown.com/event/6102029?app_id=epfl,Zurich,1516913,47.377039,8.53951,Queens Zurich,Canton Of Zurich,http://www.bandsintown.com/venue/1516913
Marco Trinkler,http://www.bandsintown.com/MarcoTrinkler,2013-01-27T22:00:00,6102029,http://www.bandsintown.com/event/6102029?app_id=epfl,Zurich,1516913,47.377039,8.53951,Queens Zurich,Canton Of Zurich,http://www.bandsintown.com/venue/1516913
Robert Dietz,http://www.bandsintown.com/RobertDietz,2013-01-27T23:00:00,6094708,http://www.bandsintown.com/event/6094708?app_id=epfl,Zurich,1657687,47.3666667,8.55,Queens Afterhours,25,http://www.bandsintown.com/venue/1657687
Wiener Johann Strauss Konzert,http://www.bandsintown.com/WienerJohannStraussKonzert,2013-01-27T17:00:00,5116869,http://www.bandsintown.com/event/5116869?app_id=epfl,St. Gallen,398035,47.427619899999996,9.3798599,Tonhalle,SG,http://www.bandsintown.com/venue/398035
Céline Akçağ,http://www.bandsintown.com/C%C3%A9lineAk%C3%A7a%C4%9F,2013-01-28T19:00:00,5655120,http://www.bandsintown.com/event/5655120?app_id=epfl,Zurich,1534439,47.372314,8.54843,ZHdK Kleiner Saal,Canton Of Zurich,http://www.bandsintown.com/venue/1534439
Marco Marchi & The Mojo Workers,http://www.bandsintown.com/MarcoMarchiAndTheMojoWorkers,2013-01-28T20:00:00,6039054,http://www.bandsintown.com/event/6039054?app_id=epfl,Winterthur,1654504,47.5,8.75,Fabrikkirche [Marco - Solo],25,http://www.bandsintown.com/venue/1654504
Go!Zilla,http://www.bandsintown.com/Go%21Zilla,2013-01-28T19:00:00,7441914,http://www.bandsintown.com/event/7441914?app_id=epfl,St. Gallen,2075652,47.426392,9.37371,Tankstell ,,http://www.bandsintown.com/venue/2075652
Liesa Van der Aa,http://www.bandsintown.com/LiesaVanDerAa,2013-01-29T20:00:00,6158845,http://www.bandsintown.com/event/6158845?app_id=epfl,Fully,1675032,46.155308000000005,7.130839,Le Sans Réserve,Wallis,http://www.bandsintown.com/venue/1675032
Matthew E. White,http://www.bandsintown.com/MatthewE.White,2013-01-29T20:30:00,6085399,http://www.bandsintown.com/event/6085399?app_id=epfl,Geneve,1019334,46.203026,6.134888,MOULIN A DANSES,Etr,http://www.bandsintown.com/venue/1019334
Tweak Bird,http://www.bandsintown.com/TweakBird,2013-01-29T16:00:00,5932452,http://www.bandsintown.com/event/5932452?app_id=epfl,Zurich,1617264,47.3666667,8.55,Rock Woche Festival,25,http://www.bandsintown.com/venue/1617264
Weekend Phantom,http://www.bandsintown.com/WeekendPhantom,2013-01-29T19:00:00,7301343,http://www.bandsintown.com/event/7301343?app_id=epfl,Zurich,1465950,47.37815,8.52743,Bar3000,ZH,http://www.bandsintown.com/venue/1465950
TINE THING HELSETH,http://www.bandsintown.com/TineThingHelseth,2013-01-29T19:30:00,5812542,http://www.bandsintown.com/event/5812542?app_id=epfl,Liestal,1371885,47.484495,7.73451,Stadtkirche,03,http://www.bandsintown.com/venue/1371885
Marco Marchi & The Mojo Workers,http://www.bandsintown.com/MarcoMarchiAndTheMojoWorkers,2013-01-29T20:00:00,6082460,http://www.bandsintown.com/event/6082460?app_id=epfl,Basel,1654502,47.5666667,7.6,Stoffero [Marco - Solo],04,http://www.bandsintown.com/venue/1654502
Unit Night,http://www.bandsintown.com/UnitNight,2013-01-29T20:30:00,6052360,http://www.bandsintown.com/event/6052360?app_id=epfl,Zurich,10674,47.3666667,8.55,Moods,25,http://www.bandsintown.com/venue/10674
To Be Addicted,http://www.bandsintown.com/ToBeAddicted,2013-01-29T21:30:00,7624800,http://www.bandsintown.com/event/7624800?app_id=epfl,Zurich,293622,47.36637879999999,8.54673,Mascotte,ZH,http://www.bandsintown.com/venue/293622
Father Murphy,http://www.bandsintown.com/FatherMurphy,2013-01-30T19:00:00,6153733,http://www.bandsintown.com/event/6153733?app_id=epfl,Nyon,1673613,46.3833333,6.25,LA MAP w/Le Singe Blanc,07,http://www.bandsintown.com/venue/1673613
Le Singe Blanc,http://www.bandsintown.com/LeSingeBlanc,2013-01-30T19:00:00,6088133,http://www.bandsintown.com/event/6088133?app_id=epfl,Nyon,1657622,46.388181700000004,6.2340622,La MAP,,http://www.bandsintown.com/venue/1657622
Raphelson,http://www.bandsintown.com/Raphelson,2013-01-30T19:00:00,6150378,http://www.bandsintown.com/event/6150378?app_id=epfl,Nyon,1457749,46.3833333,6.25,Usine à Gaz,07,http://www.bandsintown.com/venue/1457749
The SeptiZ,http://www.bandsintown.com/TheSeptiz,2013-01-30T20:00:00,6053515,http://www.bandsintown.com/event/6053515?app_id=epfl,Nyon,313886,46.383759999999995,6.244082,USINE A GAZ,Etr,http://www.bandsintown.com/venue/313886
Tweak Bird,http://www.bandsintown.com/TweakBird,2013-01-30T21:00:00,5943889,http://www.bandsintown.com/event/5943889?app_id=epfl,Fribourg,275156,46.79489,7.151038000000001,Fri-Son,Etr,http://www.bandsintown.com/venue/275156
Captain Steel,http://www.bandsintown.com/CaptainSteel,2013-01-30T19:00:00,6063760,http://www.bandsintown.com/event/6063760?app_id=epfl,Nendaz,1517968,46.1833333,7.3,Edelweiss,22,http://www.bandsintown.com/venue/1517968
Yes It's Ananias,http://www.bandsintown.com/YesIt%27sAnanias,2013-01-30T12:00:00,6113093,http://www.bandsintown.com/event/6113093?app_id=epfl,Baden,535117,47.4757309,8.3039703,Merkker,AG,http://www.bandsintown.com/venue/535117
Rotkäppli,http://www.bandsintown.com/Rotk%C3%A4ppli,2013-01-30T14:00:00,6180284,http://www.bandsintown.com/event/6180284?app_id=epfl,Volketswil,1025513,47.389984000000005,8.6865246,Wallberg-Saal,,http://www.bandsintown.com/venue/1025513
The Original Rudeboys,http://www.bandsintown.com/TheOriginalRudeboys,2013-01-30T19:00:00,6021905,http://www.bandsintown.com/event/6021905?app_id=epfl,Zurich,1639935,47.3666667,8.55,Volkhaus (The Script Tour Support),25,http://www.bandsintown.com/venue/1639935
Kerb,http://www.bandsintown.com/Kerb,2013-01-30T19:00:00,5924122,http://www.bandsintown.com/event/5924122?app_id=epfl,Zürich,1112273,47.379234600000004,8.5276315,Langstars,25,http://www.bandsintown.com/venue/1112273
Fabe Vega,http://www.bandsintown.com/FabeVega,2013-01-30T19:00:00,5924122,http://www.bandsintown.com/event/5924122?app_id=epfl,Zürich,1112273,47.379234600000004,8.5276315,Langstars,25,http://www.bandsintown.com/venue/1112273
Light Years,http://www.bandsintown.com/LightYears,2013-01-30T19:00:00,6004257,http://www.bandsintown.com/event/6004257?app_id=epfl,Basel,293614,47.547538,7.598329,Sommercasino,Switzerland,http://www.bandsintown.com/venue/293614
Petrit Ceku,http://www.bandsintown.com/PetritCeku,2013-01-30T19:30:00,5670175,http://www.bandsintown.com/event/5670175?app_id=epfl,Basel,906906,47.554248799999996,7.5893602,Stadtcasino,BS,http://www.bandsintown.com/venue/906906
Gitarre BASEL,http://www.bandsintown.com/GitarreBasel,2013-01-30T19:30:00,5670175,http://www.bandsintown.com/event/5670175?app_id=epfl,Basel,906906,47.554248799999996,7.5893602,Stadtcasino,BS,http://www.bandsintown.com/venue/906906
The Script ZÜRICH,http://www.bandsintown.com/TheScriptZ%C3%9Crich,2013-01-30T20:00:00,5768498,http://www.bandsintown.com/event/5768498?app_id=epfl,Zurich,170005,47.375485,8.527116,Volkshaus,Switzerland,http://www.bandsintown.com/venue/170005
The Script,http://www.bandsintown.com/TheScript,2013-01-30T20:00:00,5768498,http://www.bandsintown.com/event/5768498?app_id=epfl,Zurich,170005,47.375485,8.527116,Volkshaus,Switzerland,http://www.bandsintown.com/venue/170005
Heidi Happy,http://www.bandsintown.com/HeidiHappy,2013-01-30T20:00:00,6009927,http://www.bandsintown.com/event/6009927?app_id=epfl,Lucerne,297158,47.0529709,8.307140400000002,Stadtkeller,LU,http://www.bandsintown.com/venue/297158
Gwilym Simcock,http://www.bandsintown.com/GwilymSimcock,2013-01-30T20:00:00,5481460,http://www.bandsintown.com/event/5481460?app_id=epfl,Zürich,1228478,47.3611833,8.558162699999999,Kirche Neumünster,25,http://www.bandsintown.com/venue/1228478
Iiro Rantala ZÜRICH,http://www.bandsintown.com/IiroRantalaZ%C3%9Crich,2013-01-30T20:00:00,5481460,http://www.bandsintown.com/event/5481460?app_id=epfl,Zürich,1228478,47.3611833,8.558162699999999,Kirche Neumünster,25,http://www.bandsintown.com/venue/1228478
Korrespondenten Im Gespräch,http://www.bandsintown.com/KorrespondentenImGespr%C3%A4ch,2013-01-30T20:30:00,6052426,http://www.bandsintown.com/event/6052426?app_id=epfl,Zurich,10674,47.3666667,8.55,Moods,25,http://www.bandsintown.com/venue/10674
Billy Martin's Wicked Knee ZÜRICH,http://www.bandsintown.com/BillyMartin%27sWickedKneeZ%C3%9Crich,2013-01-30T20:30:00,6052426,http://www.bandsintown.com/event/6052426?app_id=epfl,Zurich,10674,47.3666667,8.55,Moods,25,http://www.bandsintown.com/venue/10674
Anastacia,http://www.bandsintown.com/Anastacia,2013-01-30T19:00:00,8995901,http://www.bandsintown.com/event/8995901?app_id=epfl,Locarno,1588659,46.170326,8.799735,Palazzetto Fevi,Canton Of Ticino,http://www.bandsintown.com/venue/1588659
Insideinfo,http://www.bandsintown.com/Insideinfo,2013-01-31T19:00:00,7386374,http://www.bandsintown.com/event/7386374?app_id=epfl,Geneva,1651460,46.203998600000006,6.1362801,PTR,GE,http://www.bandsintown.com/venue/1651460
Le Singe Blanc,http://www.bandsintown.com/LeSingeBlanc,2013-01-31T19:00:00,6095675,http://www.bandsintown.com/event/6095675?app_id=epfl,Lausanne,1657931,46.5199617,6.633597099999999,L'espace Autogér,,http://www.bandsintown.com/venue/1657931
Father Murphy,http://www.bandsintown.com/FatherMurphy,2013-01-31T19:00:00,6088142,http://www.bandsintown.com/event/6088142?app_id=epfl,Lausanne,1656183,46.533333299999995,6.6666667,L'ESPACE AUTOGERE w/Le Singe Blanc,23,http://www.bandsintown.com/venue/1656183
"Nick Curly ""official""",http://www.bandsintown.com/NickCurly%22official%22,2013-01-31T19:00:00,7045331,http://www.bandsintown.com/event/7045331?app_id=epfl,Vernier,1017196,46.2143097,6.1051998,Weetamix,GE,http://www.bandsintown.com/venue/1017196
Fugitive,http://www.bandsintown.com/Fugitive,2013-01-31T20:00:00,5896901,http://www.bandsintown.com/event/5896901?app_id=epfl,Ins,1607434,47.0166667,7.1,Schuexenahus,12,http://www.bandsintown.com/venue/1607434
Tons,http://www.bandsintown.com/Tons,2013-01-31T20:00:00,5896901,http://www.bandsintown.com/event/5896901?app_id=epfl,Ins,1607434,47.0166667,7.1,Schuexenahus,12,http://www.bandsintown.com/venue/1607434
Lescop,http://www.bandsintown.com/Lescop,2013-01-31T20:30:00,6085402,http://www.bandsintown.com/event/6085402?app_id=epfl,Geneve,1019334,46.203026,6.134888,MOULIN A DANSES,Etr,http://www.bandsintown.com/venue/1019334
Voxset,http://www.bandsintown.com/Voxset,2013-01-31T20:30:00,5647234,http://www.bandsintown.com/event/5647234?app_id=epfl,Rolle,1531785,46.457561,6.338030000000001,Théâtre de Rolle,Canton Of Vaud,http://www.bandsintown.com/venue/1531785
Tuchman Avichay,http://www.bandsintown.com/TuchmanAvichay,2013-01-31T20:30:00,5941910,http://www.bandsintown.com/event/5941910?app_id=epfl,Lausanne,781487,46.520374,6.625025,CASINO DE MONTBENON,Etr,http://www.bandsintown.com/venue/781487
Noam Enbar,http://www.bandsintown.com/NoamEnbar,2013-01-31T20:30:00,5941910,http://www.bandsintown.com/event/5941910?app_id=epfl,Lausanne,781487,46.520374,6.625025,CASINO DE MONTBENON,Etr,http://www.bandsintown.com/venue/781487
Gershon Lezerson,http://www.bandsintown.com/GershonLezerson,2013-01-31T20:30:00,5941910,http://www.bandsintown.com/event/5941910?app_id=epfl,Lausanne,781487,46.520374,6.625025,CASINO DE MONTBENON,Etr,http://www.bandsintown.com/venue/781487
Eyal Talmudi,http://www.bandsintown.com/EyalTalmudi,2013-01-31T20:30:00,5941910,http://www.bandsintown.com/event/5941910?app_id=epfl,Lausanne,781487,46.520374,6.625025,CASINO DE MONTBENON,Etr,http://www.bandsintown.com/venue/781487
Assaf Tamuldi,http://www.bandsintown.com/AssafTamuldi,2013-01-31T20:30:00,5941910,http://www.bandsintown.com/event/5941910?app_id=epfl,Lausanne,781487,46.520374,6.625025,CASINO DE MONTBENON,Etr,http://www.bandsintown.com/venue/781487
LETZ ZEP GENÈVE,http://www.bandsintown.com/LetzZepGen%C3%88ve,2013-01-31T20:30:00,5439133,http://www.bandsintown.com/event/5439133?app_id=epfl,Geneva,460740,46.210089,6.150993,Théâtre du Léman,Switzerland,http://www.bandsintown.com/venue/460740
Ana Moura GENEVA,http://www.bandsintown.com/AnaMouraGeneva,2013-01-31T20:30:00,5461434,http://www.bandsintown.com/event/5461434?app_id=epfl,Geneve,169960,46.2012,6.141799,VICTORIA HALL,Etr,http://www.bandsintown.com/venue/169960
Ana Moura,http://www.bandsintown.com/AnaMoura,2013-01-31T20:30:00,5461434,http://www.bandsintown.com/event/5461434?app_id=epfl,Geneve,169960,46.2012,6.141799,VICTORIA HALL,Etr,http://www.bandsintown.com/venue/169960
Letz Zep,http://www.bandsintown.com/LetzZep,2013-01-31T20:30:00,5434323,http://www.bandsintown.com/event/5434323?app_id=epfl,Geneve,1018995,46.209614,6.150723999999999,THEATRE DU LEMAN,Etr,http://www.bandsintown.com/venue/1018995
Paul Banks,http://www.bandsintown.com/PaulBanks,2013-01-31T20:30:00,5694181,http://www.bandsintown.com/event/5694181?app_id=epfl,Lausanne,1183013,46.522242999999996,6.618463,Les Docks,Etr,http://www.bandsintown.com/venue/1183013
Hin Gang Brothers Band,http://www.bandsintown.com/HinGangBrothersBand,2013-01-31T21:00:00,6052970,http://www.bandsintown.com/event/6052970?app_id=epfl,Lausanne,805099,46.520171999999995,6.637664999999999,BLEU LEZARD,Etr,http://www.bandsintown.com/venue/805099
Sons em Trânsito,http://www.bandsintown.com/SonsEmTr%C3%A2nsito,2013-01-31T22:00:00,5764397,http://www.bandsintown.com/event/5764397?app_id=epfl,Geneva,1477400,46.2,6.1666667,Ana Moura - Victoria Hall,07,http://www.bandsintown.com/venue/1477400
Soirée de clôture 2013,http://www.bandsintown.com/Soir%C3%A9eDeCl%C3%B4ture2013,2013-01-31T18:00:00,6184478,http://www.bandsintown.com/event/6184478?app_id=epfl,Solothurn,1012711,47.206506299999994,7.5376330000000005,Landhaus,,http://www.bandsintown.com/venue/1012711
Preisträger Prix du Public 2013,http://www.bandsintown.com/Preistr%C3%A4gerPrixDuPublic2013,2013-01-31T18:00:00,6184478,http://www.bandsintown.com/event/6184478?app_id=epfl,Solothurn,1012711,47.206506299999994,7.5376330000000005,Landhaus,,http://www.bandsintown.com/venue/1012711
"Michael Elsener ""Stimmbruch""",http://www.bandsintown.com/MichaelElsener%22stimmbruch%22,2013-01-31T20:00:00,6184481,http://www.bandsintown.com/event/6184481?app_id=epfl,Solothurn,833080,47.210541,7.536919999999999,Kulturfabrik Kofmehl,Canton Of Solothurn,http://www.bandsintown.com/venue/833080
Philip Maloney,http://www.bandsintown.com/PhilipMaloney,2013-01-31T20:00:00,6184482,http://www.bandsintown.com/event/6184482?app_id=epfl,Lyss,964975,47.07938,7.30768,Kulturfabrik Lyss,Canton Of Berne,http://www.bandsintown.com/venue/964975
Bernadette,http://www.bandsintown.com/Bernadette,2013-01-31T20:00:00,11274800,http://www.bandsintown.com/event/11274800?app_id=epfl,Berne,957421,46.9464684,7.438109900000001,Piazza Bar,BE,http://www.bandsintown.com/venue/957421
Preisträger Prix de Soleure 2013,http://www.bandsintown.com/Preistr%C3%A4gerPrixDeSoleure2013,2013-01-31T20:30:00,6184484,http://www.bandsintown.com/event/6184484?app_id=epfl,Solothurn,1292914,47.207933000000004,7.537565,Kino Palace,,http://www.bandsintown.com/venue/1292914
[KEINE DISZIPLIN] John the Houseband,http://www.bandsintown.com/%5BkeineDisziplin%5DJohnTheHouseband,2013-01-31T21:30:00,6184487,http://www.bandsintown.com/event/6184487?app_id=epfl,Roches,841143,47.302299,7.37737,Halle,Switzerland,http://www.bandsintown.com/venue/841143
Denostra,http://www.bandsintown.com/Denostra,2013-01-31T22:00:00,6758301,http://www.bandsintown.com/event/6758301?app_id=epfl,Thun,1870594,46.75,7.616666700000001,TBA,05,http://www.bandsintown.com/venue/1870594
DJ Tony Alones (FAN PAGE OFFICIAL),http://www.bandsintown.com/DjTonyAlones%28fanPageOfficial%29,2013-01-31T23:00:00,6078576,http://www.bandsintown.com/event/6078576?app_id=epfl,Bagnes,1653449,46.09697,7.223439999999999,Les Verbiers club,,http://www.bandsintown.com/venue/1653449
Duell,http://www.bandsintown.com/Duell,2013-01-31T12:00:00,6051608,http://www.bandsintown.com/event/6051608?app_id=epfl,Baden,1425617,47.47113,8.30613,Kiste Baden,AG,http://www.bandsintown.com/venue/1425617
DRSN,http://www.bandsintown.com/DRSN,2013-01-31T12:00:00,6051608,http://www.bandsintown.com/event/6051608?app_id=epfl,Baden,1425617,47.47113,8.30613,Kiste Baden,AG,http://www.bandsintown.com/venue/1425617
DJ Le Roi,http://www.bandsintown.com/DjLeRoi,2013-01-31T19:00:00,6040647,http://www.bandsintown.com/event/6040647?app_id=epfl,Basel,1087515,47.583728799999996,7.5867701,Das Schiff,BS,http://www.bandsintown.com/venue/1087515
Trentemøller,http://www.bandsintown.com/Trentem%C3%B8ller,2013-01-31T19:00:00,6040647,http://www.bandsintown.com/event/6040647?app_id=epfl,Basel,1087515,47.583728799999996,7.5867701,Das Schiff,BS,http://www.bandsintown.com/venue/1087515
Karotte,http://www.bandsintown.com/Karotte,2013-01-31T19:00:00,6040647,http://www.bandsintown.com/event/6040647?app_id=epfl,Basel,1087515,47.583728799999996,7.5867701,Das Schiff,BS,http://www.bandsintown.com/venue/1087515
Sascha Braemer,http://www.bandsintown.com/SaschaBraemer,2013-01-31T19:00:00,6040647,http://www.bandsintown.com/event/6040647?app_id=epfl,Basel,1087515,47.583728799999996,7.5867701,Das Schiff,BS,http://www.bandsintown.com/venue/1087515
Le Roi,http://www.bandsintown.com/LeRoi,2013-01-31T19:00:00,6040647,http://www.bandsintown.com/event/6040647?app_id=epfl,Basel,1087515,47.583728799999996,7.5867701,Das Schiff,BS,http://www.bandsintown.com/venue/1087515
Nik Frankenberg,http://www.bandsintown.com/NikFrankenberg,2013-01-31T19:00:00,6040647,http://www.bandsintown.com/event/6040647?app_id=epfl,Basel,1087515,47.583728799999996,7.5867701,Das Schiff,BS,http://www.bandsintown.com/venue/1087515
Steve Cole,http://www.bandsintown.com/SteveCole,2013-01-31T19:00:00,6040647,http://www.bandsintown.com/event/6040647?app_id=epfl,Basel,1087515,47.583728799999996,7.5867701,Das Schiff,BS,http://www.bandsintown.com/venue/1087515
Danielson & Norbert.to,http://www.bandsintown.com/DanielsonAndNorbert.to,2013-01-31T19:00:00,6040647,http://www.bandsintown.com/event/6040647?app_id=epfl,Basel,1087515,47.583728799999996,7.5867701,Das Schiff,BS,http://www.bandsintown.com/venue/1087515
Multitask,http://www.bandsintown.com/Multitask,2013-01-31T19:00:00,6040647,http://www.bandsintown.com/event/6040647?app_id=epfl,Basel,1087515,47.583728799999996,7.5867701,Das Schiff,BS,http://www.bandsintown.com/venue/1087515
District2,http://www.bandsintown.com/District2,2013-01-31T19:00:00,6040647,http://www.bandsintown.com/event/6040647?app_id=epfl,Basel,1087515,47.583728799999996,7.5867701,Das Schiff,BS,http://www.bandsintown.com/venue/1087515
Fred Licci,http://www.bandsintown.com/FredLicci,2013-01-31T19:00:00,6040647,http://www.bandsintown.com/event/6040647?app_id=epfl,Basel,1087515,47.583728799999996,7.5867701,Das Schiff,BS,http://www.bandsintown.com/venue/1087515
GIN TONIC SOUNDSYSTEM,http://www.bandsintown.com/GinTonicSoundsystem,2013-01-31T19:00:00,6040647,http://www.bandsintown.com/event/6040647?app_id=epfl,Basel,1087515,47.583728799999996,7.5867701,Das Schiff,BS,http://www.bandsintown.com/venue/1087515
Oliver Aden & Luis Cruz,http://www.bandsintown.com/OliverAdenAndLuisCruz,2013-01-31T19:00:00,6040647,http://www.bandsintown.com/event/6040647?app_id=epfl,Basel,1087515,47.583728799999996,7.5867701,Das Schiff,BS,http://www.bandsintown.com/venue/1087515
SAFARI & ZIELONY,http://www.bandsintown.com/SafariAndZielony,2013-01-31T19:00:00,6040647,http://www.bandsintown.com/event/6040647?app_id=epfl,Basel,1087515,47.583728799999996,7.5867701,Das Schiff,BS,http://www.bandsintown.com/venue/1087515
Albee,http://www.bandsintown.com/Albee,2013-01-31T19:00:00,6040647,http://www.bandsintown.com/event/6040647?app_id=epfl,Basel,1087515,47.583728799999996,7.5867701,Das Schiff,BS,http://www.bandsintown.com/venue/1087515
Simon Lemont,http://www.bandsintown.com/SimonLemont,2013-01-31T19:00:00,6040647,http://www.bandsintown.com/event/6040647?app_id=epfl,Basel,1087515,47.583728799999996,7.5867701,Das Schiff,BS,http://www.bandsintown.com/venue/1087515
Philipp Weibel,http://www.bandsintown.com/PhilippWeibel,2013-01-31T19:00:00,6040647,http://www.bandsintown.com/event/6040647?app_id=epfl,Basel,1087515,47.583728799999996,7.5867701,Das Schiff,BS,http://www.bandsintown.com/venue/1087515
tanzsubstanz,http://www.bandsintown.com/tanzsubstanz,2013-01-31T19:00:00,6040647,http://www.bandsintown.com/event/6040647?app_id=epfl,Basel,1087515,47.583728799999996,7.5867701,Das Schiff,BS,http://www.bandsintown.com/venue/1087515
