ambigous_result,genre,name,no_result,origin
0,,GUILTY OF REASON,0,
0,folk-pop,Ane Brun,0,
0,alternative metal,Papa Roach,0,
0,classic swedish pop,Per Gessle,0,
0,italian arena pop,Tiziano Ferro,0,
0,,Alla mia età Tour 2009,1,
1,,Incognito,0,
0,emo,Senses Fail,0,
0,,Jahcoozi,0,
0,alternative dance,The Ting Tings,0,
0,,JERX,0,
0,crunk,Xzibit,0,
0,crossover thrash,Kill Your Idols,0,
0,,Hunx,0,
0,bay area indie,His Punx,0,
0,bluegrass,Hayseed Dixie,0,
0,,DRS 3 Hitparaden-Party,1,
1,,Mika,0,
0,canadian metal,Threat Signal,0,
1,,PE,0,
0,folk metal,Leaves' Eyes,0,
1,,Lil' Jon & The East Side Boyz,0,
1,,Mir,0,
0,,Distorsion Festival,1,
0,,BACK INNA DAYS 5,1,
0,latin,De La Ghetto,0,
0,,FFYS,1,
0,,AMENTA,0,
0,,ARTHUR H SOLO,1,
0,,Who Cares,0,
0,,Electronic Tribal Dancefloor,1,
0,,Ed Banger Night,1,
0,,The History of Rock Festival 2010,1,
0,funk rock,Reverend Horton Heat,0,
0,bass trap,Kollegah,0,
0,german hip hop,Dendemann,0,
1,,Emery,0,
0,dancehall,Million Stylez,0,
1,,Kool Herc,0,
0,columbus ohio indie,Times New Viking,0,
0,alternative dance,Pantha Du Prince,0,
0,celtic rock,Gwydion,0,
1,,The Liberators,0,
0,,MISS KITTIN W. LEE VAN DOWSKI,1,
0,electroclash,David Carretta,0,
1,,Hocus Pocus,0,
0,dance pop,R. Kelly,0,
0,,Nordwestä King,1,
0,,"EasterWeekender ""10 Years DJ Jesaya""",1,
0,,Irish Night! Live,1,
0,,5 Years Indiependance,1,
0,,Antz In The Pantz,1,
0,,République Miss Kittin w. Lee van Dowski,1,
0,alternative dance,Miss Kittin,0,
0,,MBR Hip Hop Freestyle Battle,1,
0,,SWISS STAR GAMES,1,
0,,Erik Truffaz/Sly Johnson/Philippe Garcia,1,
0,,Capital Easter Party,1,
0,alternative hip hop,James Pants,0,
0,,Dancefloor Cleaning System,1,
0,,2Many DJs Live-Show,1,
0,riot grrrl,Scream Club,0,
0,fast melodic punk,High Five Drive,0,
0,,400asa,1,
0,dark cabaret,Dead Brothers,0,
0,melancholia,James Yorkston,0,
0,louisiana blues,"Walter ""Wolfman"" Washington",0,
1,,The Roadmasters,0,
0,folk christmas,Maximilian Hecker,0,
0,,Wild Beast,1,
0,,Chucho Valdes Quintet,0,
0,classic swedish pop,Lisa Ekdahl,0,
0,,CAPRICES FESTIVAL,1,
0,acid jazz,GOTAN PROJECT,0,
0,,Lost Sphere Project,0,
0,,Jon Allen,0,
0,swiss rock,Lea Lu,0,
0,,Les Choeurs de l'Arm&eacute;e Rouge,1,
0,jangle pop,Ken Stringfellow,0,
0,alternative pop,The Posies,0,
0,,Pharmacy,0,
1,,Ziggi,0,
0,,Tagesticket 08.-April 2010,1,
0,belgian rock,Milow,0,
0,chaotic hardcore,Rolo Tomassi,0,
1,,Rodrigo,0,
1,,Gabriela,0,
0,,Katharina Nuttall,0,
0,,All That Jazz,0,
0,,IN DOG WE TRUST-VERNISSAGE,1,
0,,Crimes Of Passion,0,
0,funk,Ben l'Oncle Soul,0,
0,,Beardyman,0,
1,,Kaos,0,
0,,SO IN LOVE,1,
0,,L'EVENEMENT,1,
0,,BLUES AFTERNOON,1,
0,french folk pop,Les Berthes,0,
0,,CAPRICES FESTIVAL SAMEDI MODERNITY,1,
0,,MODERNITY@CAPRICES,1,
0,deep german hip hop,Samy Deluxe,0,
0,,DJ Blue,0,
0,,SnowopenAir,1,
0,comic,MC Lars,0,
0,,CULCHA CANDELA ITCHINO SOUNDSYSTEM,1,
0,jazz christmas,Dave Valentin,0,
0,alternative dance,Chromeo,0,
0,breakcore,DJ Hidden,0,
0,detroit techno,Ellen Allien,0,
1,,WHY?,0,
0,,Dinky,0,
0,,Alix Alvarez,0,
0,,NOMADE FOLK,1,
0,,TELLEMENT DJANGO,1,
0,,DUO EN LIBERTE,1,
0,british indie rock,Chapel Club,0,
1,,Saga,0,
0,,SI LATINO,1,
1,,Laut,0,
1,,Luise,0,
0,,So What,0,
0,,Glass Farm Ensemble,0,
0,swedish indie rock,The Hidden Cameras,0,
0,folk metal,Haggard,0,
0,,DUO DE CHOC,0,
0,,"CREATION "" ISLAND PROJECT """,1,
1,,Vibrations,0,
1,,Deadline,0,
0,sleaze rock,Sex Slaves,0,
0,,FESTIVAL IMPETUS,1,
0,,So Beautiful,0,
0,,HISTORICITY,1,
0,,"""Impetus Festival""",1,
0,,15 Tubes en live!,1,
1,,Emanuel,0,
0,,The Fear,0,
0,art rock,Ultravox,0,
0,deep chiptune,65daysofstatic,0,
0,alternative emo,Empire! Empire! (I Was A Lonely Estate),0,
0,,Erased Tapes Records,1,
0,celtic christmas,Wallis Bird,0,
1,,Daniel Johnston,0,
0,,THE BEAM ORCHESTRA,1,
0,,MOTOWN TODAY,1,
0,,SESSION PARADISO,1,
0,deep euro house,Erman Erim,0,
0,,MMMH!,1,
0,stomp pop,Emanuel and the Fear,0,
0,alternative hip hop,M.O.P.,0,
0,,40 Cal -Dipset-,0,
1,,40 Cal,0,
0,chanson,Natasha St-Pier,0,
0,chanson,Arnaud Fleurent-Didier,0,
0,acoustic blues,John Lee Hooker,0,
0,,Robin Thicke Live Session,1,
0,electro swing,Analogik,0,
0,,Ewan Pearson,0,
1,,Standards,0,
0,,VOIX LIBRE,1,
0,,SO RIBOT,1,
1,,Beans,0,
0,,Thomas Ngijol,0,
0,,Vagalatschk,0,
0,,Necropsy,0,
0,,City Shuffle,0,
0,deep acoustic pop,Greenskeepers,0,
0,drone metal,Monarch!,0,
0,,Wichita,0,
0,emo,Bouncing Souls,0,
1,,AFI,0,
0,alternative emo,The Swellers,0,
0,melodic metalcore,In Fear and Faith,0,
0,emo,Dance Gavin Dance,0,
0,alternative metal,Story of the Year,0,
0,israeli rock,Aviv Geffen,0,
0,,Bernie Marsden Plays Rory Gallagher,1,
0,dance pop,Rihanna,0,
0,alternative pop rock,The Friday Night Boys,0,
0,indie folk,Peggy Sue,0,
0,melodic hardcore,Street Dogs,0,
0,acoustic pop,Vienna Teng,0,
0,,DANSE SOUFI,1,
0,chanson,Saez,0,
0,alternative hip hop,Mos Def,0,
0,,Sentsational,1,
1,,Spectre,0,
0,neo classical metal,Jennifer Batten,0,
0,folk punk,Mustard Plug,0,
0,,Sensational,0,
0,francoton,Amel Bent,0,
0,,Poum Tchak,1,
0,british indie rock,Eight Legs,0,
0,deep german jazz,Walter Lang,0,
0,art rock,Tony Levin,0,
0,,MR FLASH,0,
0,filter house,Vicarious Bliss,0,
0,bubble trance,Westbam,0,
0,alternative dance,Gold Panda,0,
1,,Caribou,0,
0,chillwave,High Places,0,
0,,Théâtrale de Zofingue,1,
0,,Lüpf dini Schue,1,
0,,SWISS LAS VEGAS CHALLENGE 2010,1,
1,,Paul Harris,0,
0,,THE RPWL EXPERIENCE,1,
0,swiss rock,7 Dollar Taxi,0,
0,,Joja Wendt,0,
0,,Laure Perret Acoustic Duo,1,
1,,John Butler,0,
0,,The John Butler Trio,1,
0,,NOCCI,0,
0,avant-garde jazz,Vijay Iyer Trio,0,
0,,DECKSTAR,0,
0,deep german pop rock,Thomas Godoj,0,
0,alternative metal,Lostprophets,0,
1,,Restarts,0,
0,,Steps#12,1,
0,,Balé da Cidade de São Paulo,1,
0,australian pop,Sarah Blasko,0,
0,alternative country,Chuck Prophet,0,
1,,Riverside,0,
0,alternative dance,New Young Pony Club,0,
0,electropowerpop,Jeffree Star,0,
0,electropowerpop,Brokencyde,0,
0,,SYNTHETIC SEASON,1,
1,,Doll,0,
1,,The Kicks,0,
0,,Supergau,1,
0,classic funk rock,George Duke,0,
0,,Colin Stranahan,0,
0,melodic metalcore,A Skylit Drive,0,
0,alternative dance,Crystal Castles,0,
0,classic norwegian pop,Kari Bremnes,0,
0,,THE DARK SHADOWS,0,
0,hardcore hip hop,La Coka Nostra,0,
0,fast melodic punk,This Is a Standoff,0,
0,chanson,Pascal Obispo,0,
0,,Ora Cogan,0,
0,,Monte Montgomery,0,
0,freak folk,Tunng,0,
0,german metal,OOMPH!,0,
0,,Oddatteee,1,
0,deep classic garage rock,Sparrow,0,
0,,The Workshop,0,
0,glam metal,Treat,0,
0,alternative rock,The Brian Jonestown Massacre,0,
0,anti-folk,Johnny Flynn,0,
1,,D.O.A.,0,
0,,"DOMINIQUE A ""F"" SOLO",1,
0,,Jack Stoiker,1,
0,,Göldin N'Bit-Tuner_CSI,1,
0,,BACK INNA DAYS 5-DAYS PARTY,1,
0,,Die grosse Freiheit Tour 2010,1,
0,austropop,Ludwig Hirsch,0,
1,,Nude,0,
0,glam metal,Crucified Barbara,0,
0,album rock,The Hooters,0,
0,,THE VERY BEST OF QUEEN,1,
0,,individualperformer,1,
0,,25 Jahre OXA,1,
0,,BOY GEORGE DJ SET,1,
0,danish pop,Grand Avenue,0,
0,folk metal,Subway to Sally,0,
0,acid jazz,Parov Stelar,0,
0,hardcore hip hop,Ill Bill,0,
1,,Slaine,0,
0,destroy techno,Surkin,0,
0,scratch,KID FRESH,0,
0,black death,Impaled Nazarene,0,
1,,Maroon,0,
0,,The Fire,0,
0,,Seun Anikulapo Kuti,0,
0,detroit techno,Scan X,0,
0,,Toni Granello,0,
0,post rock,immanu el,0,
0,aggrotech,In Strict Confidence,0,
0,,The United Kingdom Ukulele Orchestra,1,
0,italian arena pop,pierdavide Carone,0,
0,german indie,Polarkreis 18,0,
0,breakcore,Drumcorps,0,
0,,The Stifflers,1,
1,,The Setup,0,
0,,Strength Approach,0,
0,balkan brass,Balkan Beat Box,0,
0,,Lady Waks,0,
0,swiss rock,Delilahs,0,
0,,Cie. Philippe Saire,1,
0,,Blues at Afternoon,1,
0,,Paul Kuhn Trio,0,
0,,Gaby Goldberg,0,
0,,Mindead,0,
0,alternative metal,Breed 77,0,
0,album rock,Chris de Burgh,0,
0,chamber psych,LOWER DENS,0,
1,,Brother,0,
0,acid house,Meat Beat Manifesto,0,
0,funk,Aloe Blacc,0,
0,austropop,Christina Stürmer,0,
0,,Rätus Flisch,0,
0,british indie rock,The Chapman Family,0,
0,hardcore punk,Abrasive Wheels,0,
0,,Kirsty McGee,0,
0,abstract hip hop,Noah23,0,
0,doom metal,The Gates of Slumber,0,
0,,Karima Nayt Fanclub,1,
0,,Pomalu,1,
0,,Die Falten Des Königs,1,
0,,Anne Vliegt,1,
0,,Ofsayt,1,
0,,Né Sous Z,1,
0,,Territorios,1,
0,alternative metal,Aranda,0,
0,,Scheich Ibrahim,1,
0,,Bruder Jihad,1,
0,,Shalom Shalom,0,
0,,A Falta Que Me Faz,1,
0,,Koniec Rosji,1,
0,,Barzakh,1,
0,,Bagatela,1,
0,,Lourdes Las Vegas,1,
0,abstract hip hop,Oddateee,0,
1,,Nas,0,
0,,The Original Wailers,0,
0,,Al Anderson,0,
0,,Junior Marvin,0,
0,,Distant Relatives,0,
0,folk punk,Brook Pridemore,0,
0,,This is Management,1,
0,,Jerome Keller,0,
0,,Diego Suarez,0,
0,,LE VOLEUR,0,
1,,Il Castello,0,
0,,Die Frau Des Fotografen,1,
0,,Sonor,0,
0,,Atto Di Dolore,1,
0,,Monsieur M,0,
1,,1968,0,
0,,Phnom Penh Lullaby,1,
0,,Alpi,0,
0,italian disco,Ivan,0,
0,chalga,Ivana,0,
0,,Con La Licencia De Dios,1,
0,,Von Mädchen,1,
0,,Pferden,1,
0,,15,0,
1,,A Half,0,
0,,In Purgatorio,1,
0,,Eine Ruhige Jacke,1,
0,,Aboio,1,
0,,Diane Wellington,1,
0,,Santiago,0,
0,,La Bête Lumineuse,1,
0,,Jay Rosenblatt 1,1,
0,,Cielo Senza Terra,1,
0,,Hatalyan,1,
0,,Soirée RTS,1,
0,,Nigel Kennedy Quintet,0,
0,french indie pop,The Delano Orchestra,0,
0,belgian rock,Absynthe Minded,0,
0,celtic punk,Mr. Irish Bastard,0,
0,brass band,The Dirty Dozen Brass Band,0,
0,welsh rock,Attack! Attack!,0,
0,celtic punk,Pipes and Pints,0,
0,,Satyaa,0,
0,,Pari,0,
0,,ROCKEXPRESS JUSTIN BIEBER,1,
0,belgian rock,Triggerfinger,0,
0,electric blues,The Smokin' Joe Kubek Band,0,
0,,Bnois King,0,
0,dancehall,Damian Marley,0,
0,german hip hop,Umse,0,
0,punk blues,The Mojomatics,0,
0,,Lieber Wär' Ich Mörder,1,
0,,Le Prince,0,
0,,Son Image,1,
0,,Mercado De Futuros,1,
0,spanish hip hop,El sicario,0,
0,,Jay Rosenblatt 2,1,
0,,Sheoeyin Kenna,1,
0,,Fascination du Japon,1,
0,alternative dance,Flight Facilities,0,
0,detroit techno,Mathew Jonson,0,
0,,Eröffnungsspektakel KKThun,1,
0,,DJ Gogo,0,
0,,Lasttest_09-03 A,1,
0,electro swing,Kormac,0,
0,hard minimal techno,Klopfgeister,0,
0,tech house,Carlo Lio,0,
0,deep jazz fusion,Dean Brown,0,
0,chamber pop,Patrick Wolf,0,
1,,Cee-Lo,0,
1,,Ayo,0,
1,,uncool,0,
0,,Pixelpunks,1,
0,,Internationales Food Festival,1,
0,street punk,Gewapend Beton,0,
0,,La Hortua,1,
0,,Ein Brief Aus Deutschland,1,
0,,Rechokim,1,
0,,Pitkä Mies,1,
1,,Victoria,0,
0,,The Impossibility Of Knowing,1,
0,,Abendland,0,
0,,El Lugar Mas Pequeno,1,
0,,Je Suis Né Un Jour De Printemps,1,
0,,Une Escroc Très Discrète,1,
0,,The Black Power Mixtape 1967-75,1,
0,,L'Autre Verstant De Gstaad,1,
0,,Jay Rosenblatt 3,1,
0,,Correspondencia Jonas Mekas,1,
0,,Dad Made Dirty Movies,1,
0,,An African Election,1,
0,,Max Kennedy,0,
1,,The American Dream,0,
0,,Brinkmanship,1,
0,avantgarde metal,Trap Them,0,
0,thrash-groove metal,The Kandidate,0,
0,chaotic hardcore,Haust,0,
0,chaotic hardcore,Cult Leader,0,
0,avant-garde jazz,Vijay Iyer,0,
0,folk metal,Die Apokalyptischen Reiter,0,
0,deep german pop rock,Jupiter Jones,0,
0,,Edmund U Knezevac,1,
0,,Hula,0,
1,,Natan,0,
0,,Ikuisesti Sinun,1,
0,,Diario Ruso,1,
0,,People I Could Have Been,1,
0,,Maybe Am,1,
0,,Tao M'A Dit,1,
0,,Muito Alem,1,
0,,Adak,0,
0,,Je Vous Écris Du Havre,1,
0,,Leite E Ferro,1,
0,kiwi rock,Twinset,0,
0,,Cadenza D'Inganno,1,
1,,Epilogue,0,
1,,AN I,0,
0,,Guanape Sur,1,
0,,Eigenbrand,1,
0,,Eco Grafia,1,
0,,Ici,0,
1,,LA,0,
0,,Les Lessiveuses,1,
0,,LA TERRE TREMBLE,0,
0,,En Construccion,1,
0,,Apaporis,1,
0,,En Busca Del Rio,1,
0,,Scoala Nostra,1,
0,,Sorelle D'Italia,1,
0,,Bruit Blanc,0,
0,,Ana Alati Tahmol Azouhour Ila Qabriha,1,
0,,Jay Rosenblatt 4,1,
0,,Retratos De La Ausencia,1,
0,,Stand Van De Sterren,1,
0,,El Bulli,1,
0,,Resurrect Dead,1,
0,emo,Rival Schools,0,
0,,Photo Finish Records,1,
0,alternative rock,The Thermals,0,
0,alternative rock,...And You Will Know Us by the Trail of Dead,0,
0,,Fini,0,
0,,Půlnoc,1,
0,,Devil'S Gate,1,
0,,Afric Hotel,1,
0,,El Destello,0,
0,,Thato,0,
0,,Le Ciel En Bataille,1,
1,,PEACE,0,
0,,5 Fortfaellinger,1,
0,,L'Ingenieur,0,
0,,Le Prothesiste,1,
0,,The Day We Danced On,1,
0,,Surpriseville,1,
0,,Territoire Perdu,1,
0,,En la Ciudad de Sylvia,1,
0,,Unas Fotos En La Ciudad de Sylvia,1,
0,,Joann Sfar,1,
0,,El Sol Del Membrillo,1,
0,,Jay Rosenblatt 5,1,
0,,Nous,0,
0,,Princesses De Cleves,1,
0,vocal jazz,Carmen Lundy,0,
0,chamber pop,Horse Feathers,0,
0,italian pop,Angelo Branduardi,0,
0,,Grossvater Hat Das Meer Nie Gesehen,1,
0,french folk pop,Mon côté punk,0,
0,afrobeat,The Souljazz Orchestra,0,
0,alternative rock,Belle and Sebastian,0,
0,alternative rock,Belle & Sebastian,0,
0,acid jazz,Belleruche,0,
0,,L'avenir seulement,1,
0,french folk pop,Les Têtes Raides,0,
0,,Prince Ringard,1,
0,,Alessi LM,1,
0,,Tanzdouble,1,
0,german punk,The Bottrops,0,
0,blues-rock,Joanne Shaw Taylor,0,
0,african rock,The Parlotones,0,
0,,MISO SOUP,0,
0,electro house,Designer Drugs,0,
0,,Ki Records,1,
0,canadian metal,Blood Ceremony,0,
0,,Greg Holden,0,
0,british folk,Seth Lakeman,0,
0,emo,Silverstein,0,
0,,Yoav,0,
0,indie psych-rock,Kristin Kontrol,0,
0,psychobilly,The Hillbilly Moon Explosion,0,
1,,Die Happy,0,
0,compositional ambient,Jon Hopkins,0,
0,,Erphun,0,
0,pop,Mark Ronson,0,
0,,Chaim,0,
0,atmospheric post-metal,Overmars,0,
0,folk metal,Gernotshagen,0,
0,dance-punk,(We Are) Performance,0,
0,funk,"Eli ""Paperboy"" Reed",0,
0,,The Tommy Castro Band,1,
0,folk metal,Skyforger,0,
0,folk metal,KromleK,0,
0,faroese pop,Heljareyga,0,
0,funky tech house,Olivier Giacomotto,0,
1,,Northland,0,
0,art rock,The Human League,0,
0,,HENKE,0,
0,dark wave,Mono Inc.,0,
0,,Internationaler Gitarrensalon La Guitar,1,
0,norwegian pop,The New Wine,0,
0,euroska,Dr. Woggle & the Radio,0,
0,,Ü40,1,
0,,Within Walls,1,
0,,Parabellum (Officiel),1,
0,italian arena pop,Francesco Renga,0,
0,atmospheric black metal,Dragged Into Sunlight,0,
0,black sludge,Rwake,0,
0,,THE TRUE LOVES,0,
0,,Kaleidoscope String Quartet,0,
0,,dj mr.lucky hgw,1,
1,,Whitechapel,0,
0,christian hardcore,Impending Doom,0,
0,christian hardcore,The Acacia Strain,0,
0,,Markus Stalder,0,
0,folk metal,SuidAkrA,0,
0,christian punk,Craig's Brother,0,
0,,Franco Cinelli,0,
0,,SCHNAAK,0,
0,alternative emo,Listener,0,
0,israeli rock,Blackfield,0,
0,melodic hardcore,Millencolin,0,
0,alternative emo,Veara,0,
0,,The Overtone Quartet,1,
0,russian pop,Валерия,0,
0,classic danish pop,Carpark North,0,
0,chamber pop,James Blake,0,
0,,Thomas Fersen Officiel,1,
1,,Pentagram,0,
0,canadian metal,Skull Fist,0,
0,,YESTERDAY'S SAINTS,0,
0,electroclash,Noblesse Oblige,0,
1,,Blackfoot,0,
0,,"Mengis-Stoffner-Schramm ""The Day After""",1,
0,,Jaki Liebezeit,0,
0,dub techno,Burnt Friedman,0,
0,,Ventil,0,
0,,Inox live,1,
0,,Pamela Mendez,0,
0,vienna indie,ANBULEY,0,
0,baile funk,João Brasil,0,
0,,Glitterbug,0,
0,,Tim Sweeney,0,
0,,DJ FAROCK,1,
0,doom metal,Weedeater,0,
0,,The Bowmans,0,
1,,Moshe,0,
0,,"""Loudfest""",1,
0,death core,The Word Alive,0,
0,christian hardcore,This or the Apocalypse,0,
0,deep minimal techno,Piatto,0,
0,psychedelic doom,Naam,0,
0,breakbeat,Malente,0,
0,,No Sleep Records,1,
0,alternative emo,No Trigger,0,
0,,Schule der Unruhe,1,
0,freak folk,Wildbirds & Peacedrums,0,
0,italian arena pop,Verdena,0,
0,disco house,Milk & Sugar,0,
0,,May Kay,0,
0,,Graefenberg,1,
0,kuduro,Buraka Som Sistema,0,
0,future garage,Octa Push,0,
0,,BABY ANGEL PROD *B.A.P*,1,
0,cyber metal,Breach The Void,0,
0,chiptune,Bondage Fairies,0,
0,,DJ Evento,0,
0,folk punk,Teenage Bottlerocket,0,
0,screamo punk,Suis la lune,0,
0,neo-progressive,Pendragon,0,
1,,Klone,0,
1,,NOFX,0,
0,,King´s X,1,
0,,Action Beat,0,
0,,TRUE NATURE,0,
0,,Philip Dizack,0,
0,bolero,Eddie Palmieri,0,
0,,Chi Coltrane,1,
0,,Blitz the Ambassador,0,
0,,DJ Foundation,0,
0,,AS ONE CREW Records and Booking,1,
0,djent,Hacride,0,
0,,Corida,1,
0,tekno,Mik Izif,0,
0,p funk,Juan Rozoff,0,
0,swiss hip hop,Open Season,0,
0,,Electromatiques TEKKNO TOWN Festival,1,
0,,Apples,0,
0,,Sofakino-Festival,1,
0,dark wave,The Legendary Pink Dots,0,
0,french folk pop,HK & LES SALTIMBANKS,0,
0,classic swedish pop,The Soundtrack Of Our Lives !,0,
0,,"Hidden Orchestra ""Night Walks""",1,
0,,Nordweschtä King,1,
0,progressive psytrance,Aerospace,0,
0,,Colorshape,0,
1,,Amalia,0,
0,german techno,Exercise One,0,
0,,Warriorqueen,1,
0,israeli rock,Asaf Avidan & the Mojos,0,
0,,Herbalize it,1,
0,,Capital FM Easter Party,1,
0,,Nacht der Nächte 2011,1,
0,,Rupa & The April Fishes,0,
0,,Coal,0,
0,alternative dance,Architecture in Helsinki,0,
0,,Bachaton,0,
0,,Futurekids,1,
0,,Dub Taylor Tigerskin Korsakow,1,
0,black thrash,Voivod,0,
0,quebecois,GrimSkunk,0,
0,medieval,Cecile Corbel,0,
0,,Deafness By Noise,0,
0,,Deafness by Noize,1,
0,,Rock Rollain,1,
0,,SouthWicked,0,
0,classic swedish pop,The Soundtrack of Our Lives,0,
0,,"Dieudonné ""Liberté d'expression""",1,
0,chamber pop,Owen Pallett,0,
0,,"Paquito D'Rivera's ""Tango Jazz"" Septet",1,
1,,Atheist,0,
0,punk christmas,The Toasters,0,
0,,Nicole Jo,0,
0,,Medea,0,
1,,The Evidence,0,
0,,Josh T Pearson,0,
1,,Of Mice & Men CZ,0,
0,,galeone5,0,
0,classic garage rock,The Vagrants,0,
1,,Grave,0,
0,,Анна Юрьевна Нетребко,1,
0,funk metal,Peeping Tom,0,
0,german metal,Midnattsol,0,
0,british blues,Danny Bryant's RedEyeBand,0,
0,euroska,The Skatoons,0,
0,power blues-rock,Richie Arndt,0,
0,power blues-rock,The Bluenatics,0,
0,,Toby Tiger,1,
0,,The Kings of Jazz,0,
0,,The Jazz Passengers Re-United,1,
0,swiss rock,7 Dollar Taxi ,0,
0,,Walti Lietha,1,
0,,Kya Bamba,1,
1,,Blackout Argument,0,
0,deep minimal techno,Popof,0,
0,,Rodney Branigan,0,
0,djent,Destrage,0,
0,,Joachim Spieth,0,
0,euroska,Sondaschule,0,
0,deep tech house,OLDERIC,0,
0,chaotic hardcore,Shai Hulud,0,
0,,Rue Royale,0,
0,,Heavy Metal Kings,0,
0,,DJ LUCKY Fan Page,1,
0,,Seven,0,
0,,Painful Expression,1,
1,,The Wailers,0,
0,deep folk metal,Minhyriath,0,
0,beatdown,Hoods,0,
0,,J-Wow,0,
0,german punk,Die Kassierer,0,
0,,Charity Fight Night 2011,1,
0,german metal,Sons of Seasons,0,
0,gothic metal,Evergrey,0,
0,,Jazzfestival Basel,1,
0,vienna indie,Francis International Airport,0,
0,deep minimal techno,Remerc,0,
0,,François Couturier Tarkovsky Quartet,1,
0,,Das Frühlingsfest der Volksmusik 2011,1,
0,,Frühlingsfest der Volksmusik,1,
1,,Andrea & Albert Adams Frey,0,
1,,Band -,0,
0,,"Céline Bonacina Trio ""Way of Life""",1,
0,italian hip hop,Africa Unite,0,
0,,Film primé,1,
0,,The Al Mckay Allstars,1,
0,adult standards,"Earth, Wind & Fire",0,
0,,Mummenschanz,1,
0,alternative hip hop,The Coup,0,
0,,Klavierrezital Ivan Klansy,1,
0,,Kindersonntag für Kinder ab 5 J.,1,
0,,Lilibiggs Kinderkonzerte Frühlingsfestival,1,
0,,Konzert Zum Palmsonntag,1,
0,,Terji Skibenæs,1,
0,,"La Lupa ""Dum vacat""",1,
0,faroese pop,TYR,0,
0,,Scar Of The Sun,0,
0,,Heri Joensen,1,
1,,Favorite,0,
0,,"257er ""Fahrradtour 2012""",1,
0,adult standards,Christopher Cross,0,
0,,A Place For Murder,0,
0,c86,Veronica Falls,0,
0,,Experience,0,
0,,al mckay,0,
0,,JD Wilkes and the Dirt Daubers,0,
0,british indie rock,Sound of Guns,0,
0,,Schwanensee Ballett in 4 Akten von P.I. Tchaikowsky,1,
0,,Gala avec Jérémy Ferrari,1,
0,,Aron'C,0,
0,,Valerio Kolar,1,
1,,Yashin,0,
0,deep melodic hard rock,Dear Superstar,0,
0,,Dick Brave,1,
0,a cappella,The Backbeats,0,
0,,Dick Brave & The Backbeats,1,
1,,Au,0,
0,,Lina Button  Homesick,1,
0,,Condre SCR,1,
0,german punk,SS-Kaliert,0,
0,,Francois,0,
0,perth indie,The Atlas Mountains,0,
0,,Ca va chier,1,
0,,DJ KK,0,
0,,Badass Bouncers,1,
0,,Kombi-Ticket,1,
0,christian christmas,MxPx,0,
0,,Mxpx Allstars,1,
0,,Tory Kay,0,
0,crunk,DMX,0,
1,,Medi,0,
0,,Dj Harry Cover,1,
0,comic,Mambo Kurt,0,
0,,Your Fault,0,
0,,Osterkonzerte 2012,1,
0,electropunk,Rainer von Vielen,0,
0,deep euro house,Alec Troniq,0,
0,,Freitag,0,
0,,Basler Gesangverein,1,
0,,Glagolitische Messe,1,
1,,You Suck,0,
0,,Animal Trophies,1,
0,,Dj BABY L.A.,0,
0,,Lévai Adrienn Playmate,1,
0,,DJ Novus aka Groove Coverage (Official),1,
0,,Remy Kersten,1,
0,alternative hardcore,Knives Out,0,
0,,Lausanne Dancefloor 2012,1,
0,,Peace Is Just A Break,1,
0,,Blasted,0,
0,,Far Beyond Driven,1,
0,,Mesmerised,0,
0,,Beat Assailant,0,
0,,Downtown Boogie,1,
0,,Andomat3000,0,
0,,Miss Sunshine,0,
0,progressive psytrance,Mindwave,0,
0,,Official ABSU Network,1,
0,,Campus,0,
0,canadian indie,Hey Rosetta!,0,
0,italian metal,Kaledon,0,
0,,Odd Dimension,0,
0,,Slädu,0,
0,,Marc-Andre Leger,0,
0,,CECA U FACE CLUBU,1,
0,bass trap,Mt. Eden,0,
1,,Wink,0,
1,,Grupo Revelacao,0,
0,,Dj Rui Santoro,1,
0,,Maya Technoexperience,1,
0,,Johnny Lopez,0,
0,,DJ Johnny Lopez,1,
0,,Zurich Tap Festival Concert,1,
0,,Le Rex,0,
0,breakcore,Drop the Lime,0,
0,,MAD KATZ,1,
0,german oi,Krawallbrüder,0,
0,,Once A Hero Booking,1,
0,,INBRED,0,
0,,KrawallBrüder Tour 2012,1,
0,,Specialguests SLAPSHOT,1,
0,,Prolligans,1,
0,post rock,Crippled Black Phoenix,0,
0,,WHERE WE FALL,1,
1,,Elephant Man,0,
0,alternative hip hop,Action Bronson,0,
0,,Jeremih live on stage!!,1,
1,,Blood,0,
0,,All you need is love!,0,
0,,Alessandro d'Episcopo,0,
0,deep jazz piano,Alessandro d'Episcopo Trio,0,
0,ambient,A Winged Victory For The Sullen,0,
0,classify,Dustin O'Halloran,0,
0,,Gigs Prod,1,
0,,TIGERJUNGE,0,
1,,Jacuzzi Boys,0,
0,aggrotech,Icon of Coil,0,
0,deep german pop rock,Stefanie Heinzmann,0,
0,,DJ Daz,0,
0,french hip hop,Faf Larage,0,
0,,Tobi Neumann,0,
0,,Gorillaz Sound System,1,
0,,GSS,0,
0,,Heidi,0,
1,,Lamb,0,
0,,New Harlem Ramblers,0,
0,,The Swiss All,1,
0,britpop,Gomez,0,
0,,Stephanie Heinzmann,1,
0,italian arena pop,Ghemon,0,
0,,NOT4KIDS,1,
0,,We Love Mina,1,
0,,Cully Jazz Festival,1,
1,,Tony Allen,0,
0,acid jazz,Amp Fiddler,0,
